latitude,longitude,speed,datetime,line
14.6961725,-17.4574599,0,2018-05-28T23:56:50.921Z,71
14.6961699,-17.4574672,0,2018-05-28T23:59:27.354Z,71
14.6961794,-17.4574726,0,2018-05-29T00:09:15.233Z,71
14.69355667,-17.459105,6.668741226,2018-05-29T00:10:00.694Z,71
14.69254333,-17.461795,0,2018-05-29T00:11:21.476Z,71
14.69261,-17.461785,0,2018-05-29T00:12:06.353Z,71
14.69087833,-17.45949,7.983856201,2018-05-29T00:13:00.206Z,71
14.68503833,-17.46082833,12.16185665,2018-05-29T00:14:08.434Z,71
14.68281167,-17.46342333,7.294643402,2018-05-29T00:15:18.186Z,71
14.682785,-17.46662333,8.313278198,2018-05-29T00:16:00.313Z,71
14.68141833,-17.46776,2.956564426,2018-05-29T00:17:00.202Z,71
14.68050333,-17.46783333,0,2018-05-29T00:18:01.372Z,71
14.680515,-17.46716167,1.237906933,2018-05-29T00:19:01.301Z,71
14.67999833,-17.46674,1.410338879,2018-05-29T00:20:04.206Z,71
14.679935,-17.46632833,0,2018-05-29T00:21:02.195Z,71
14.67993833,-17.4659,0,2018-05-29T00:22:04.316Z,71
14.679645,-17.466945,1.597183108,2018-05-29T00:23:00.196Z,71
14.68390667,-17.46085167,0,2018-05-29T17:38:08.185Z,71
14.68387167,-17.46092833,0,2018-05-29T17:39:38.344Z,71
14.68394833,-17.46097833,0,2018-05-29T17:40:00.303Z,71
14.68389333,-17.460985,0.5157516599,2018-05-29T17:41:25.635Z,71
14.68431833,-17.46121667,0,2018-05-29T18:01:46.024Z,71
14.68436167,-17.461035,0,2018-05-29T18:02:29.791Z,71
14.684285,-17.46126,0,2018-05-29T18:03:02.779Z,71
14.68430167,-17.460875,0,2018-05-29T18:04:16.852Z,71
14.68432333,-17.46090833,0,2018-05-29T18:06:22.192Z,71
14.68430833,-17.46088667,0,2018-05-29T18:07:55.815Z,71
14.77882833,-17.31675,0,2018-05-30T06:18:05.602Z,71
14.77901167,-17.31669833,0.8724541664,2018-05-30T06:19:00.478Z,71
14.77929167,-17.316375,0.4771474898,2018-05-30T06:20:32.161Z,71
14.77927333,-17.31639167,0,2018-05-30T06:21:07.274Z,71
14.77920333,-17.316475,0,2018-05-30T06:22:11.393Z,71
14.77896667,-17.31629333,1.343939781,2018-05-30T06:23:00.212Z,71
14.778505,-17.31563833,0,2018-05-30T06:24:01.509Z,71
14.778115,-17.314805,1.421148062,2018-05-30T06:25:00.479Z,71
14.77769667,-17.31445833,2.609127045,2018-05-30T06:26:01.470Z,71
14.776395,-17.31506667,3.971081972,2018-05-30T06:27:01.475Z,71
14.774795,-17.31572167,3.090906858,2018-05-30T06:28:00.509Z,71
14.77391333,-17.31630833,3.101716042,2018-05-30T06:29:00.812Z,71
14.77286667,-17.31705833,0.9043669701,2018-05-30T06:30:08.310Z,71
14.77216,-17.31761,2.596258879,2018-05-30T06:31:07.252Z,71
14.77129167,-17.31807,2.23852706,2018-05-30T06:32:09.557Z,71
14.770615,-17.31856,2.533977509,2018-05-30T06:33:00.836Z,71
14.77024167,-17.31879667,2.134038448,2018-05-30T06:34:01.102Z,71
14.770365,-17.31874167,0,2018-05-30T06:35:11.257Z,71
14.77001667,-17.31887833,1.797410011,2018-05-30T06:36:01.949Z,71
14.76919,-17.31915167,4.934641838,2018-05-30T06:37:00.639Z,71
14.767305,-17.32000167,11.12160301,2018-05-30T06:38:08.692Z,71
14.75966333,-17.32166,4.985084534,2018-05-30T06:39:02.003Z,71
14.75453333,-17.32306833,9.958845139,2018-05-30T06:40:00.941Z,71
14.75183333,-17.32438833,3.502170086,2018-05-30T06:41:00.510Z,71
14.74821167,-17.32523,0,2018-05-30T06:42:18.995Z,71
14.74808167,-17.32658833,1.876677275,2018-05-30T06:43:01.217Z,71
14.74822333,-17.32724833,6.425792217,2018-05-30T06:44:00.870Z,71
14.749835,-17.334075,12.89790916,2018-05-30T06:45:00.478Z,71
14.749865,-17.334625,6.69344759,2018-05-30T06:46:00.124Z,71
14.74943833,-17.34206833,3.264368296,2018-05-30T06:47:03.462Z,71
14.749005,-17.34548167,0,2018-05-30T06:48:00.612Z,71
14.74888333,-17.34602167,7.164933205,2018-05-30T06:49:01.053Z,71
14.74842,-17.34960833,2.389340639,2018-05-30T06:50:00.382Z,71
14.74828167,-17.35076833,0,2018-05-30T06:51:03.202Z,71
14.74828667,-17.351835,1.984768867,2018-05-30T06:52:01.483Z,71
14.74801667,-17.35297,1.158639669,2018-05-30T06:53:02.481Z,71
14.74781667,-17.35406167,2.854649544,2018-05-30T06:54:02.538Z,71
14.74776667,-17.35475,3.821812391,2018-05-30T06:55:01.914Z,71
14.74780167,-17.35593833,2.652878284,2018-05-30T06:56:00.127Z,71
14.74720667,-17.36029333,0,2018-05-30T06:59:54.127Z,71
14.74713667,-17.360385,0,2018-05-30T07:00:02.319Z,71
14.74702667,-17.36100667,0,2018-05-30T07:01:09.235Z,71
14.74688833,-17.361225,1.667185307,2018-05-30T07:02:00.825Z,71
14.74602,-17.366,14.43384075,2018-05-30T07:03:00.457Z,71
14.74652667,-17.37013833,14.11110973,2018-05-30T07:04:00.550Z,71
14.74649833,-17.37275167,0,2018-05-30T07:05:00.877Z,71
14.746045,-17.37527333,8.888737679,2018-05-30T07:06:00.549Z,71
14.74630333,-17.37721667,3.937624931,2018-05-30T07:07:01.881Z,71
14.74686333,-17.37709667,0,2018-05-30T07:08:06.498Z,71
14.74755833,-17.37714,5.819963932,2018-05-30T07:09:01.010Z,71
14.75127167,-17.37738833,5.228033543,2018-05-30T07:10:00.299Z,71
14.74929667,-17.37953333,2.363604546,2018-05-30T07:11:00.561Z,71
14.74910333,-17.38004333,5.448849678,2018-05-30T07:12:00.249Z,71
14.74631667,-17.387715,19.16413689,2018-05-30T07:13:00.526Z,71
14.74242333,-17.39908,24.4215107,2018-05-30T07:14:00.184Z,71
14.74604667,-17.41369833,26.44745636,2018-05-30T07:15:00.488Z,71
14.744275,-17.42679,23.39206696,2018-05-30T07:16:00.639Z,71
14.74207667,-17.43580667,11.33006573,2018-05-30T07:17:00.239Z,71
14.73903333,-17.43928167,4.334475994,2018-05-30T07:18:00.518Z,71
14.73734833,-17.43978167,4.076085091,2018-05-30T07:19:01.466Z,71
14.73596333,-17.43994167,3.22885251,2018-05-30T07:20:01.517Z,71
14.73421,-17.439995,3.162453413,2018-05-30T07:21:00.586Z,71
14.72988333,-17.440095,12.8922472,2018-05-30T07:22:00.511Z,71
14.72644,-17.44182833,1.234818578,2018-05-30T07:23:03.571Z,71
14.72661667,-17.44231667,5.217739105,2018-05-30T07:24:00.847Z,71
14.72681333,-17.44377,0,2018-05-30T07:25:02.266Z,71
14.72673667,-17.44380167,0,2018-05-30T07:26:18.682Z,71
14.726115,-17.44465333,0,2018-05-30T07:27:01.519Z,71
14.72380167,-17.445955,2.487137794,2018-05-30T07:28:01.483Z,71
14.72136167,-17.44760667,2.182422161,2018-05-30T07:29:02.522Z,71
14.71995,-17.44673333,5.809669495,2018-05-30T07:30:00.945Z,71
14.71728833,-17.445995,2.368237019,2018-05-30T07:31:00.438Z,71
14.71579667,-17.44611833,8.762631416,2018-05-30T07:32:00.462Z,71
14.713325,-17.44632333,0,2018-05-30T07:33:01.237Z,71
14.710395,-17.44638667,5.805552006,2018-05-30T07:34:00.528Z,71
14.71008167,-17.44728167,3.60768795,2018-05-30T07:35:01.228Z,71
14.70964333,-17.44984,5.632090569,2018-05-30T07:36:01.536Z,71
14.70890167,-17.45171833,5.154942989,2018-05-30T07:37:00.536Z,71
14.708805,-17.45308,1.986827731,2018-05-30T07:38:02.588Z,71
14.70809,-17.45437,3.887182236,2018-05-30T07:39:00.452Z,71
14.70709,-17.456725,4.130131245,2018-05-30T07:40:01.520Z,71
14.70606667,-17.45807167,6.022250175,2018-05-30T07:41:00.167Z,71
14.70457167,-17.45999167,3.254588604,2018-05-30T07:42:02.468Z,71
14.703215,-17.46125833,1.020694137,2018-05-30T07:43:06.537Z,71
14.702975,-17.461555,0,2018-05-30T07:44:16.401Z,71
14.70244667,-17.461975,3.941742659,2018-05-30T07:45:02.486Z,71
14.69904,-17.464295,6.241006851,2018-05-30T07:46:00.490Z,71
14.69812833,-17.46496333,1.159154415,2018-05-30T07:47:01.456Z,71
14.698135,-17.46482167,0,2018-05-30T07:48:18.248Z,71
14.69824667,-17.46484833,0,2018-05-30T07:49:07.468Z,71
14.69713333,-17.46566333,2.215364456,2018-05-30T07:50:00.541Z,71
14.69716667,-17.46582167,0,2018-05-30T07:51:06.489Z,71
14.68544833,-17.45611333,0,2018-05-30T08:26:50.756Z,71
14.68510667,-17.45611333,0,2018-05-30T08:27:03.576Z,71
14.68594333,-17.45511,3.691072941,2018-05-30T08:28:00.573Z,71
14.68442167,-17.45368333,3.333341122,2018-05-30T08:29:01.544Z,71
14.68548333,-17.454215,0,2018-05-30T08:30:01.568Z,71
14.77785,-17.31513667,0,2018-05-31T06:28:06.727Z,71
14.77790667,-17.314475,1.791748047,2018-05-31T06:29:01.712Z,71
14.77718833,-17.31467333,0.5878127813,2018-05-31T06:30:00.733Z,71
14.77595667,-17.31522833,4.259840965,2018-05-31T06:31:00.898Z,71
14.77461333,-17.31595,1.688803554,2018-05-31T06:32:00.528Z,71
14.77405167,-17.316205,2.647731066,2018-05-31T06:33:01.565Z,71
14.77329167,-17.316805,1.630125284,2018-05-31T06:34:03.466Z,71
14.77300833,-17.31698667,1.371734738,2018-05-31T06:35:05.306Z,71
14.772755,-17.31719333,2.242644787,2018-05-31T06:36:01.845Z,71
14.77220833,-17.317605,1.658949733,2018-05-31T06:37:01.613Z,71
14.77136833,-17.31817333,2.123229265,2018-05-31T06:38:02.549Z,71
14.77044,-17.318805,0,2018-05-31T06:39:00.701Z,71
14.77037167,-17.318835,0,2018-05-31T06:40:00.531Z,71
14.76894833,-17.31932667,6.901910305,2018-05-31T06:41:00.524Z,71
14.76334833,-17.321115,12.12016392,2018-05-31T06:42:00.505Z,71
14.758365,-17.32198333,9.043669701,2018-05-31T06:43:00.463Z,71
14.7534,-17.32361667,8.550050735,2018-05-31T06:44:00.464Z,71
14.74862,-17.32511667,11.91479015,2018-05-31T06:45:00.471Z,71
14.74799667,-17.325945,7.074342251,2018-05-31T06:46:00.483Z,71
14.74856,-17.32833333,9.11624527,2018-05-31T06:47:01.561Z,71
14.74971833,-17.33430667,1.225553632,2018-05-31T06:48:04.203Z,71
14.75006,-17.33516333,8.404899597,2018-05-31T06:49:00.172Z,71
14.74934833,-17.34226333,9.082273483,2018-05-31T06:50:00.567Z,71
14.74909833,-17.34515667,0,2018-05-31T06:51:00.918Z,71
14.74894833,-17.34597167,4.581542492,2018-05-31T06:52:00.834Z,71
14.74835667,-17.35014333,10.06848145,2018-05-31T06:53:00.458Z,71
14.74802833,-17.35308,0,2018-05-31T06:54:01.609Z,71
14.74788833,-17.354145,3.323046684,2018-05-31T06:55:00.561Z,71
14.74745167,-17.35757,7.084122181,2018-05-31T06:56:00.508Z,71
14.74693667,-17.36085667,0,2018-05-31T06:57:19.287Z,71
14.74694167,-17.361135,0,2018-05-31T06:58:07.545Z,71
14.74695167,-17.36133333,0,2018-05-31T06:59:10.294Z,71
14.746455,-17.36523167,10.84622669,2018-05-31T07:00:01.142Z,71
14.74652833,-17.36760667,6.054677486,2018-05-31T07:01:00.462Z,71
14.746555,-17.37157333,6.139606476,2018-05-31T07:02:00.445Z,71
14.74654,-17.37338667,1.882853866,2018-05-31T07:03:02.476Z,71
14.74644833,-17.374055,0,2018-05-31T07:04:00.414Z,71
14.74625333,-17.37544667,0,2018-05-31T07:05:03.213Z,71
14.74615333,-17.37630333,0,2018-05-31T07:06:00.526Z,71
14.74602333,-17.376925,3.716294527,2018-05-31T07:07:00.819Z,71
14.685955,-17.45490667,0,2018-05-31T08:33:38.335Z,71
14.68585167,-17.45458167,4.675736904,2018-05-31T08:34:00.912Z,71
14.68500333,-17.45381333,3.508861303,2018-05-31T08:35:01.588Z,71
14.685305,-17.45397667,0,2018-05-31T08:36:23.427Z,71
14.6854,-17.45402,1.33415997,2018-05-31T08:37:00.391Z,71
14.68708333,-17.456005,4.796181679,2018-05-31T08:38:00.930Z,71
14.68808,-17.45688167,0,2018-05-31T08:39:09.144Z,71
14.689985,-17.45812167,7.515459061,2018-05-31T08:40:00.569Z,71
14.69063333,-17.45884167,0,2018-05-31T08:41:06.058Z,71
14.69082333,-17.45913,1.815425277,2018-05-31T08:42:26.467Z,71
14.69137833,-17.45986667,0,2018-05-31T08:43:25.888Z,71
14.69213833,-17.4607,7.120152473,2018-05-31T08:44:01.092Z,71
14.69287833,-17.46157833,0.6717125177,2018-05-31T08:45:05.649Z,71
14.693065,-17.461945,4.307195663,2018-05-31T08:46:01.852Z,71
14.69353,-17.462465,3.928359985,2018-05-31T08:47:01.815Z,71
14.69471333,-17.46381167,1.583800316,2018-05-31T08:48:34.374Z,71
14.69488667,-17.464015,0,2018-05-31T08:49:02.513Z,71
14.69577333,-17.46512333,1.662038088,2018-05-31T08:50:28.404Z,71
14.69653667,-17.46591167,3.815121174,2018-05-31T08:51:00.812Z,71
14.69727667,-17.46534333,3.357532978,2018-05-31T08:52:00.898Z,71
14.69973,-17.463785,7.986944675,2018-05-31T08:53:00.551Z,71
14.70263667,-17.46178167,7.955031872,2018-05-31T08:54:00.374Z,71
14.70403333,-17.46034167,6.635283947,2018-05-31T08:55:00.582Z,71
14.705425,-17.45902333,5.90849638,2018-05-31T08:56:00.498Z,71
14.706055,-17.45805,0,2018-05-31T08:57:00.527Z,71
14.70658667,-17.45737167,3.291648626,2018-05-31T08:58:01.653Z,71
14.70739833,-17.45593167,0,2018-05-31T08:59:34.577Z,71
14.70779333,-17.45502833,2.321397305,2018-05-31T09:00:01.547Z,71
14.70811,-17.45398167,4.305651188,2018-05-31T09:01:09.626Z,71
14.70794667,-17.45304,3.187160015,2018-05-31T09:02:00.896Z,71
14.70854333,-17.452665,3.989097118,2018-05-31T09:03:00.223Z,71
14.70900167,-17.45155333,0,2018-05-31T09:04:02.462Z,71
14.70944667,-17.449725,2.929798841,2018-05-31T09:05:00.839Z,71
14.70976333,-17.44757833,4.78228426,2018-05-31T09:06:02.550Z,71
14.71024833,-17.44644833,2.836119413,2018-05-31T09:07:00.572Z,71
14.71402333,-17.44618833,7.574652195,2018-05-31T09:08:00.944Z,71
14.71534833,-17.44612333,2.751704931,2018-05-31T09:09:01.840Z,71
14.71626333,-17.44601,0,2018-05-31T09:10:04.173Z,71
14.71677333,-17.44605,3.132084608,2018-05-31T09:11:00.631Z,71
14.71856,-17.44610333,7.712597847,2018-05-31T09:12:00.550Z,71
14.721225,-17.44762333,4.069908619,2018-05-31T09:13:00.506Z,71
14.72306833,-17.446325,3.53408289,2018-05-31T09:14:06.138Z,71
14.72488333,-17.44515167,0,2018-05-31T09:15:02.464Z,71
14.72664167,-17.44377333,6.078354836,2018-05-31T09:16:01.534Z,71
14.72660167,-17.44330333,0,2018-05-31T09:17:08.937Z,71
14.725945,-17.44132833,2.061462402,2018-05-31T09:18:00.861Z,71
14.72542333,-17.4396,3.955640316,2018-05-31T09:19:01.604Z,71
14.7297,-17.44015833,17.29466629,2018-05-31T09:20:00.591Z,71
14.73929167,-17.43845667,17.79034424,2018-05-31T09:21:00.529Z,71
14.74416,-17.42626167,25.61000443,2018-05-31T09:22:02.731Z,71
14.74582167,-17.41168667,26.30745316,2018-05-31T09:23:00.279Z,71
14.74268167,-17.397785,24.33658218,2018-05-31T09:24:00.743Z,71
14.74740333,-17.38472,24.33091927,2018-05-31T09:25:03.751Z,71
14.74858,-17.37782667,4.527496815,2018-05-31T09:26:00.782Z,71
14.74647333,-17.377285,4.975819588,2018-05-31T09:27:01.029Z,71
14.74583833,-17.37612,3.657101393,2018-05-31T09:28:01.587Z,71
14.74608,-17.37511333,8.905723572,2018-05-31T09:29:05.364Z,71
14.74623333,-17.37191,6.448954582,2018-05-31T09:30:00.988Z,71
14.74641833,-17.367225,0,2018-05-31T09:31:00.987Z,71
14.74650333,-17.36216333,3.389445782,2018-05-31T09:32:01.575Z,71
14.74639,-17.36211167,0,2018-05-31T09:33:16.213Z,71
14.746475,-17.362135,1.149374723,2018-05-31T09:34:02.579Z,71
14.74657667,-17.36195,2.172642469,2018-05-31T09:35:01.524Z,71
14.74741167,-17.35668333,17.76460838,2018-05-31T09:36:02.908Z,71
14.74784167,-17.352885,0,2018-05-31T09:37:06.164Z,71
14.74837167,-17.34939333,13.28652477,2018-05-31T09:38:00.265Z,71
14.7489,-17.345145,0,2018-05-31T09:39:07.225Z,71
14.74948167,-17.34106667,1.314600587,2018-05-31T09:40:00.524Z,71
14.749995,-17.33617,17.50209999,2018-05-31T09:41:00.529Z,71
14.74925667,-17.33253167,8.870207787,2018-05-31T09:42:00.281Z,71
14.7476,-17.32545667,7.275084019,2018-05-31T09:43:00.482Z,71
14.74846833,-17.32507,0,2018-05-31T09:44:10.597Z,71
14.75182333,-17.32439667,5.861656666,2018-05-31T09:45:00.592Z,71
14.75615333,-17.32234167,11.43198013,2018-05-31T09:46:00.492Z,71
14.762235,-17.321225,13.45226574,2018-05-31T09:47:00.533Z,71
14.76901833,-17.31917333,5.851362228,2018-05-31T09:48:00.541Z,71
14.77025,-17.31868667,0,2018-05-31T09:49:07.530Z,71
14.77322167,-17.31674333,6.668741226,2018-05-31T09:50:00.632Z,71
14.77381333,-17.31637667,0,2018-05-31T09:53:22.200Z,71
14.77408833,-17.31621167,0,2018-05-31T09:54:01.291Z,71
14.774735,-17.315755,2.819648266,2018-05-31T09:55:01.243Z,71
14.77698167,-17.314775,2.749646187,2018-05-31T09:56:01.579Z,71
14.77800167,-17.31447,0,2018-05-31T09:57:04.132Z,71
14.77750667,-17.31437667,0,2018-05-31T10:44:50.072Z,71
14.777335,-17.31458333,1.674391389,2018-05-31T10:45:06.262Z,71
14.776565,-17.315,2.211761475,2018-05-31T10:46:01.810Z,71
14.77448167,-17.31613333,0,2018-05-31T10:48:24.517Z,71
14.77334333,-17.31665833,2.291543245,2018-05-31T10:49:01.497Z,71
14.77225333,-17.31751833,0,2018-05-31T10:50:07.513Z,71
14.77222333,-17.31757167,0,2018-05-31T10:51:00.958Z,71
14.77222,-17.31755333,0,2018-05-31T10:52:23.566Z,71
14.77209167,-17.31759,0,2018-05-31T10:53:00.046Z,71
14.77103,-17.31836833,4.307710171,2018-05-31T10:54:01.795Z,71
14.77036,-17.31876667,0,2018-05-31T10:55:12.821Z,71
14.76992667,-17.31897,2.571037531,2018-05-31T10:56:01.855Z,71
14.76600833,-17.320495,12.44135094,2018-05-31T10:57:05.040Z,71
14.75984,-17.32157,3.992700338,2018-05-31T10:58:02.571Z,71
14.75467833,-17.322995,8.71424675,2018-05-31T10:59:00.491Z,71
14.75098667,-17.32464833,8.179450989,2018-05-31T11:00:00.500Z,71
14.74788667,-17.32582333,4.918170929,2018-05-31T11:01:00.521Z,71
14.74825167,-17.326765,1.445854664,2018-05-31T11:02:01.503Z,71
14.74869667,-17.329515,11.11439705,2018-05-31T11:03:00.479Z,71
14.74973833,-17.33424,0,2018-05-31T11:04:00.599Z,71
14.74983833,-17.33429333,0,2018-05-31T11:05:13.445Z,71
14.749995,-17.33735,10.81225491,2018-05-31T11:06:00.030Z,71
14.74942167,-17.342205,5.295462132,2018-05-31T11:07:00.607Z,71
14.749055,-17.34535667,0,2018-05-31T11:08:01.557Z,71
14.74806667,-17.35029,14.72929096,2018-05-31T11:09:00.798Z,71
14.74802,-17.35284,1.285776138,2018-05-31T11:10:00.597Z,71
14.74783333,-17.354185,9.357134819,2018-05-31T11:11:00.677Z,71
14.74694833,-17.36093167,4.94802475,2018-05-31T11:12:00.568Z,71
14.74692333,-17.36134333,1.448943019,2018-05-31T11:13:09.897Z,71
14.74687167,-17.36178,6.529251575,2018-05-31T11:14:00.930Z,71
14.746515,-17.366875,4.703016758,2018-05-31T11:15:01.633Z,71
14.74656167,-17.36849833,7.912310123,2018-05-31T11:16:00.142Z,71
14.74651333,-17.37002833,0,2018-05-31T11:17:16.395Z,71
14.74645667,-17.370785,0,2018-05-31T11:18:01.825Z,71
14.74641,-17.37158,0,2018-05-31T11:19:04.792Z,71
14.74643333,-17.37238667,0,2018-05-31T11:20:04.813Z,71
14.74653167,-17.37381,7.255009651,2018-05-31T11:21:00.604Z,71
14.74628667,-17.37725667,0,2018-05-31T11:22:02.184Z,71
14.746835,-17.37718,0,2018-05-31T11:23:03.151Z,71
14.74704333,-17.3771,0,2018-05-31T11:24:11.000Z,71
14.74902833,-17.37678167,8.269012451,2018-05-31T11:25:00.839Z,71
14.750735,-17.37804333,7.849514008,2018-05-31T11:26:00.527Z,71
14.74911333,-17.380135,6.616239548,2018-05-31T11:27:00.511Z,71
14.74675167,-17.38826667,19.66341782,2018-05-31T11:28:00.480Z,71
14.74258667,-17.39940333,22.20666122,2018-05-31T11:29:00.630Z,71
14.74600167,-17.41042167,14.81473541,2018-05-31T11:30:00.811Z,71
14.74519,-17.421635,21.97915268,2018-05-31T11:31:00.532Z,71
14.74243333,-17.43447833,25.05822182,2018-05-31T11:32:00.601Z,71
14.73339667,-17.440015,22.44343376,2018-05-31T11:33:00.486Z,71
14.72613,-17.44092,2.476843357,2018-05-31T11:34:00.226Z,71
14.72634833,-17.441605,2.70949769,2018-05-31T11:35:00.499Z,71
14.72671333,-17.44287167,1.704245329,2018-05-31T11:36:01.646Z,71
14.68493,-17.45389833,0,2018-05-31T13:41:24.297Z,71
14.77784,-17.314745,0,2018-06-01T13:57:48.463Z,71
14.77765667,-17.31496167,3.038919926,2018-06-01T13:58:01.377Z,71
14.77736333,-17.31721167,2.763543606,2018-06-01T13:59:00.776Z,71
14.77749333,-17.31971667,0,2018-06-01T14:00:13.670Z,71
14.77470333,-17.31691167,2.197863817,2018-06-01T14:01:00.380Z,71
14.77324167,-17.31690833,1.746452451,2018-06-01T14:02:00.167Z,71
14.77305,-17.31703167,0,2018-06-01T14:03:01.923Z,71
14.772825,-17.31719167,0,2018-06-01T14:04:17.563Z,71
14.77275667,-17.31716333,0,2018-06-01T14:05:09.382Z,71
14.772355,-17.31741833,0,2018-06-01T14:06:09.517Z,71
14.77237833,-17.31734833,0,2018-06-01T14:07:05.030Z,71
14.77257,-17.316985,0,2018-06-04T05:56:30.685Z,71
14.7724,-17.31749833,0,2018-06-04T05:57:02.514Z,71
14.77082,-17.31845,3.682322741,2018-06-04T05:58:01.626Z,71
14.770335,-17.31885167,0,2018-06-04T05:59:02.501Z,71
14.76630833,-17.32032,13.25100899,2018-06-04T06:00:00.573Z,71
14.759755,-17.321755,5.784448147,2018-06-04T06:01:01.000Z,71
14.75386167,-17.32353,7.043458939,2018-06-04T06:02:00.474Z,71
14.74958,-17.32485167,12.82121563,2018-06-04T06:03:02.439Z,71
14.748155,-17.32651833,4.547056198,2018-06-04T06:04:01.031Z,71
14.748655,-17.32894167,13.76006889,2018-06-04T06:05:00.478Z,71
14.74980667,-17.334355,0,2018-06-04T06:06:04.693Z,71
14.74945333,-17.34169167,12.86393738,2018-06-04T06:07:00.510Z,71
14.74903333,-17.34500167,4.478598118,2018-06-04T06:08:01.573Z,71
14.74886,-17.34633333,7.99003315,2018-06-04T06:09:00.254Z,71
14.74788333,-17.35286833,8.419311523,2018-06-04T06:10:00.549Z,71
14.74796667,-17.35329167,1.749540806,2018-06-04T06:11:34.711Z,71
14.74793,-17.35387833,2.428974152,2018-06-04T06:12:01.498Z,71
14.74770667,-17.35506,2.169554234,2018-06-04T06:13:02.294Z,71
14.74766667,-17.35558,1.353204727,2018-06-04T06:14:12.562Z,71
14.74755167,-17.35631167,3.881005526,2018-06-04T06:15:00.051Z,71
14.74726833,-17.35852833,5.421054363,2018-06-04T06:16:00.829Z,71
14.74707,-17.36025,2.175730944,2018-06-04T06:17:01.386Z,71
14.746985,-17.36072333,3.347753286,2018-06-04T06:18:01.913Z,71
14.746935,-17.36123167,0,2018-06-04T06:19:06.577Z,71
14.74692,-17.361395,2.828398705,2018-06-04T06:20:27.536Z,71
14.74643,-17.36409333,12.42076206,2018-06-04T06:21:00.445Z,71
14.74641833,-17.36716167,3.554157019,2018-06-04T06:22:00.523Z,71
14.74646,-17.37211333,10.59298325,2018-06-04T06:23:00.456Z,71
14.74642667,-17.37426833,10.01958275,2018-06-04T06:24:00.502Z,71
14.746375,-17.37721833,2.958623409,2018-06-04T06:25:01.560Z,71
14.74700167,-17.37723167,0,2018-06-04T06:26:08.555Z,71
14.74745,-17.37697333,5.688195229,2018-06-04T06:27:00.106Z,71
14.75159167,-17.37757667,4.479627609,2018-06-04T06:28:01.516Z,71
14.75050333,-17.379115,0,2018-06-04T06:29:01.593Z,71
14.75013333,-17.380465,6.177696228,2018-06-04T06:30:00.449Z,71
14.68316167,-17.46041,0,2018-06-04T07:33:25.481Z,71
14.68336833,-17.460135,0,2018-06-04T07:34:03.461Z,71
14.68336167,-17.46015333,0,2018-06-04T07:35:04.563Z,71
14.68340667,-17.46010667,0,2018-06-04T07:36:04.255Z,71
14.68374833,-17.45926,2.959138155,2018-06-04T07:37:02.427Z,71
14.68418167,-17.45785333,4.015862942,2018-06-04T07:38:01.014Z,71
14.68504333,-17.45612333,3.759531021,2018-06-04T07:39:01.481Z,71
14.68574833,-17.45465167,3.5490098,2018-06-04T07:40:00.892Z,71
14.68438333,-17.45343333,2.59728837,2018-06-04T07:41:00.990Z,71
14.68517167,-17.45395,0,2018-06-04T07:42:07.137Z,71
14.68534,-17.454055,0,2018-06-04T07:43:02.488Z,71
14.68524667,-17.454035,0,2018-06-04T07:44:02.053Z,71
14.68548667,-17.45405667,1.728437185,2018-06-04T07:45:03.728Z,71
14.685895,-17.45498167,2.38419342,2018-06-04T07:46:00.573Z,71
14.68754167,-17.45659,4.440508842,2018-06-04T07:47:00.591Z,71
14.68848,-17.45648833,4.470877171,2018-06-04T07:48:01.575Z,71
14.68958333,-17.45785667,5.276417732,2018-06-04T07:49:00.499Z,71
14.69056,-17.45896,0,2018-06-04T07:50:03.375Z,71
14.690645,-17.45896833,0,2018-06-04T07:51:00.637Z,71
14.69078167,-17.45927,3.572172165,2018-06-04T07:52:00.235Z,71
14.69162333,-17.460285,2.494858503,2018-06-04T07:53:00.869Z,71
14.69245833,-17.46132833,2.729572058,2018-06-04T07:54:00.566Z,71
14.69291167,-17.46175,2.124258518,2018-06-04T07:55:01.862Z,71
14.69314667,-17.46201333,0,2018-06-04T07:56:15.564Z,71
14.69408167,-17.46326167,0.8343647122,2018-06-04T07:57:00.878Z,71
14.694,-17.46328833,0,2018-06-04T07:58:00.520Z,71
14.69483167,-17.46394167,5.345904827,2018-06-04T07:59:00.574Z,71
14.69561,-17.46481833,6.456161022,2018-06-04T08:00:00.181Z,71
14.69563333,-17.46498833,0,2018-06-04T08:01:27.391Z,71
14.69563667,-17.464915,0,2018-06-04T08:02:01.001Z,71
14.69600667,-17.46540333,4.511025429,2018-06-04T08:03:00.952Z,71
14.69736167,-17.46553333,0,2018-06-04T08:04:00.480Z,71
14.69852,-17.46454,0,2018-06-04T08:05:03.333Z,71
14.70242833,-17.462175,0,2018-06-04T08:06:02.563Z,71
14.70257667,-17.46189667,0,2018-06-04T08:07:05.450Z,71
14.703725,-17.460795,5.480762005,2018-06-04T08:08:01.349Z,71
14.705485,-17.45890667,0,2018-06-04T08:09:00.751Z,71
14.706265,-17.45788833,4.29020977,2018-06-04T08:10:00.987Z,71
14.70737667,-17.45606333,2.824795485,2018-06-04T08:11:01.468Z,71
14.70772,-17.45518833,2.878326654,2018-06-04T08:12:01.669Z,71
14.70814667,-17.453845,4.799270153,2018-06-04T08:13:00.420Z,71
14.70800167,-17.45286167,0,2018-06-04T08:14:11.650Z,71
